"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Probable Pitcher","Batting Order"
"20271-5473","OF","Gerardo","Gerardo Parra","Parra","9.738095238095237","63","3500","COL@WAS","COL","WAS","","","",""
"20271-5474","1B","Mark","Mark Reynolds","Reynolds","11.711340206185566","97","3500","COL@WAS","COL","WAS","","","",""
"20271-21887","C","Willson","Willson Contreras","Contreras","9.624175690032624","91","3500","CHC@MIL","CHC","MIL","","","",""
"20271-80462","SS","Paul","Paul DeJong","DeJong","10.456862505744486","51","3500","ARI@STL","STL","ARI","","","",""
"20271-38615","OF","Domingo","Domingo Santana","Santana","11.122221975615531","99","3500","CHC@MIL","MIL","CHC","","","",""
"20271-5904","1B","Chris","Chris Davis","Davis","9.761643501177225","73","3500","BAL@TEX","BAL","TEX","","","",""
"20271-12310","1B","Carlos","Carlos Santana","Santana","10.827835554929123","97","3400","CLE@CWS","CLE","CWS","","","",""
"20271-5153","1B","Hanley","Hanley Ramirez","Ramirez","9.704545454545455","88","3400","KAN@BOS","BOS","KAN","","","",""
"20271-5206","1B","Joe","Joe Mauer","Mauer","9.005952380952381","84","3400","MIN@OAK","MIN","OAK","","","",""
"20271-54401","OF","Manuel","Manuel Margot","Margot","8.934286063058035","70","3400","PIT@SDP","SDP","PIT","","","",""
"20271-13567","2B","DJ","DJ LeMahieu","LeMahieu","9.623232446535669","99","3400","COL@WAS","COL","WAS","","","",""
"20271-53586","OF","David","David Peralta","Peralta","9.811111111111112","90","3400","ARI@STL","ARI","STL","","","",""
"20271-13771","2B","Josh","Josh Harrison","Harrison","9.750504927201705","99","3400","PIT@SDP","PIT","SDP","","","",""
"20271-52732","OF","Jorge","Jorge Bonifacio","Bonifacio","9.465822630290743","79","3400","KAN@BOS","KAN","BOS","","","",""
"20271-12977","1B","Eric","Eric Thames","Thames","11.726373358087224","91","3400","CHC@MIL","MIL","CHC","","","",""
"20271-68495","OF","Andrew","Andrew Benintendi","Benintendi","10.15051521222616","97","3400","KAN@BOS","BOS","KAN","","","",""
"20271-52197","OF","Brian","Brian Goodwin","Goodwin","9.154236874337924","59","3400","COL@WAS","WAS","COL","","","",""
"20271-12434","OF","Lorenzo","Lorenzo Cain","Cain","9.82244873046875","98","3300","KAN@BOS","KAN","BOS","","","",""
"20271-21074","OF","Michael A.","Michael A. Taylor","Taylor","10.104166666666666","72","3300","COL@WAS","WAS","COL","DL","Oblique","",""
"20271-52158","SS","Trevor","Trevor Story","Story","9.157954822887074","88","3300","COL@WAS","COL","WAS","","","",""
"20271-52193","OF","Nick","Nick Williams","Williams","11.734782343325408","23","3300","ATL@PHI","PHI","ATL","","","",""
"20271-13354","2B","Cesar","Cesar Hernandez","Hernandez","10.21470552332261","68","3200","ATL@PHI","PHI","ATL","","","",""
"20271-21705","SS","Marcus","Marcus Semien","Semien","10.865517451845367","29","3200","MIN@OAK","OAK","MIN","","","",""
"20271-60631","OF","Kyle","Kyle Schwarber","Schwarber","9.209876543209877","81","3200","CHC@MIL","CHC","MIL","","","",""
"20271-5359","SS","Elvis","Elvis Andrus","Andrus","11.706121950733419","98","3200","BAL@TEX","TEX","BAL","","","",""
"20271-12924","OF","Lonnie","Lonnie Chisenhall","Chisenhall","10.567187309265137","64","3200","CLE@CWS","CLE","CWS","DL","Calf","",""
"20271-14004","1B","Justin","Justin Bour","Bour","11.003448135551364","87","3200","CIN@MIA","MIA","CIN","DL","Oblique","",""
"20271-17139","C","J.T.","J.T. Realmuto","Realmuto","10.543023397756178","86","3200","CIN@MIA","MIA","CIN","","","",""
"20271-54068","OF","Hunter","Hunter Renfroe","Renfroe","9.257446938372674","94","3200","PIT@SDP","SDP","PIT","","","",""
"20271-5945","3B","David","David Freese","Freese","8.119753237123843","81","3200","PIT@SDP","PIT","SDP","","","",""
"20271-13259","1B","Tommy","Tommy Joseph","Joseph","9.192631450452303","95","3200","ATL@PHI","PHI","ATL","","","",""
"20271-13266","C","Salvador","Salvador Perez","Perez","10.448912910793139","92","3200","KAN@BOS","KAN","BOS","","","",""
"20271-5086","OF","Seth","Seth Smith","Smith","8.59725993953339","73","3200","BAL@TEX","BAL","TEX","","","",""
"20271-17382","OF","Gregory","Gregory Polanco","Polanco","8.663749694824219","80","3200","PIT@SDP","PIT","SDP","DL","Hamstring","",""
"20271-60426","OF","Yasmany","Yasmany Tomas","Tomas","9.421276336020611","47","3100","ARI@STL","ARI","STL","DL","Groin","",""
"20271-21633","3B","Eugenio","Eugenio Suarez","Suarez","10.01089084738552","101","3100","CIN@MIA","CIN","MIA","","","",""
"20271-49523","1B","Jose","Jose Abreu","Abreu","11.312121458727905","99","3100","CLE@CWS","CWS","CLE","","","",""
"20271-12660","2B","Daniel","Daniel Descalso","Descalso","7.341975459346065","81","3100","ARI@STL","ARI","STL","","","",""
"20271-38321","1B","Joey","Joey Gallo","Gallo","10.383695519488791","92","3100","BAL@TEX","TEX","BAL","","","",""
"20271-38326","OF","Nomar","Nomar Mazara","Mazara","10.00967768187164","93","3100","BAL@TEX","TEX","BAL","","","",""
"20271-5608","OF","Ben","Ben Zobrist","Zobrist","8.286486651446369","74","3100","CHC@MIL","CHC","MIL","","","",""
"20271-13854","OF","Robbie","Robbie Grossman","Grossman","8.81445753717997","83","3100","MIN@OAK","MIN","OAK","","","",""
"20271-6005","OF","Matt","Matt Joyce","Joyce","8.725806451612904","93","3100","MIN@OAK","OAK","MIN","","","",""
"20271-11129","OF","Jason","Jason Heyward","Heyward","8.695890243739298","73","3100","CHC@MIL","CHC","MIL","","","",""
"20271-52178","3B","Maikel","Maikel Franco","Franco","8.862499872843424","96","3100","ATL@PHI","PHI","ATL","","","",""
"20271-5076","OF","Carlos","Carlos Gonzalez","Gonzalez","7.411764705882353","85","3100","COL@WAS","COL","WAS","","","",""
"20271-5181","C","Yadier","Yadier Molina","Molina","8.781609195402298","87","3000","ARI@STL","STL","ARI","","","",""
"20271-21584","2B","Rougned","Rougned Odor","Odor","9.113725250842524","102","3000","BAL@TEX","TEX","BAL","","","",""
"20271-6319","OF","Ian","Ian Desmond","Desmond","9.393845778245192","65","3000","COL@WAS","COL","WAS","DL","Calf","",""
"20271-39087","1B","Kennys","Kennys Vargas","Vargas","8.915999755859374","50","3000","MIN@OAK","MIN","OAK","","","",""
"20271-13691","OF","Ender","Ender Inciarte","Inciarte","10.470999755859374","100","3000","ATL@PHI","ATL","PHI","","","",""
"20271-38319","OF","Odubel","Odubel Herrera","Herrera","8.779381191607603","97","3000","ATL@PHI","PHI","ATL","","","",""
"20271-5590","1B","Mike","Mike Napoli","Napoli","9.473255955895713","86","3000","BAL@TEX","TEX","BAL","","","",""
"20271-12931","1B","Wil","Wil Myers","Myers","10.70300048828125","100","3000","PIT@SDP","SDP","PIT","","","",""
"20271-68499","SS","Johan","Johan Camargo","Camargo","6.674073961046007","54","3000","ATL@PHI","ATL","PHI","","","",""
"20271-5211","OF","Carlos","Carlos Gomez","Gomez","10.408333672417534","72","2900","BAL@TEX","TEX","BAL","","","",""
"20271-13430","2B","Jonathan","Jonathan Villar","Villar","9.03095209030878","84","2900","CHC@MIL","MIL","CHC","","","",""
"20271-21637","OF","Jackie","Jackie Bradley Jr.","Bradley Jr.","9.67209288131359","86","2900","KAN@BOS","BOS","KAN","","","",""
"20271-73879","SS","Pat","Pat Valaika","Valaika","5.6058825324563415","68","2900","COL@WAS","COL","WAS","","","",""
"20271-38040","OF","Eddie","Eddie Rosario","Rosario","8.335484002226142","93","2900","MIN@OAK","MIN","OAK","","","",""
"20271-53401","OF","Trey","Trey Mancini","Mancini","9.79659063165838","88","2900","BAL@TEX","BAL","TEX","","","",""
"20271-12495","C","Welington","Welington Castillo","Castillo","8.664406986559852","59","2900","BAL@TEX","BAL","TEX","","","",""
"20271-60635","OF","Raimel","Raimel Tapia","Tapia","7.1875","40","2900","COL@WAS","COL","WAS","","","",""
"20271-21885","2B","Javier","Javier Baez","Baez","8.108888753255208","90","2900","CHC@MIL","CHC","MIL","","","",""
"20271-13900","3B","Jedd","Jedd Gyorko","Gyorko","9.91956495202106","92","2900","ARI@STL","STL","ARI","","","",""
"20271-13909","OF","Randal","Randal Grichuk","Grichuk","9.671014315840127","69","2900","ARI@STL","STL","ARI","","","",""
"20271-11989","OF","Jon","Jon Jay","Jay","5.937647202435662","85","2900","CHC@MIL","CHC","MIL","","","",""
"20271-13102","SS","Freddy","Freddy Galvis","Galvis","9.027000122070312","100","2900","ATL@PHI","PHI","ATL","","","",""
"20271-13239","SS","Eduardo","Eduardo Escobar","Escobar","8.075342465753424","73","2900","MIN@OAK","MIN","OAK","","","",""
"20271-13286","2B","Scooter","Scooter Gennett","Gennett","10.065517381690015","87","2900","CIN@MIA","CIN","MIA","","","",""
"20271-11344","C","Jason","Jason Castro","Castro","7.832432102512669","74","2800","MIN@OAK","MIN","OAK","","","",""
"20271-37982","SS","Xander","Xander Bogaerts","Bogaerts","9.820212506233378","94","2800","KAN@BOS","BOS","KAN","","","",""
"20271-81015","OF","Zack","Zack Granite","Granite","7.446666463216146","15","2800","MIN@OAK","MIN","OAK","","","",""
"20271-5292","OF","Matt","Matt Kemp","Kemp","9.840909090909092","88","2800","ATL@PHI","ATL","PHI","DTD","Hamstring","",""
"20271-12521","1B","Yonder","Yonder Alonso","Alonso","10.024731051537298","93","2800","MIN@OAK","OAK","MIN","","","",""
"20271-70898","OF","Adam","Adam Frazier","Frazier","8.351249694824219","80","2800","PIT@SDP","PIT","SDP","","","",""
"20271-79092","OF","Ian","Ian Happ","Happ","10.273016066778274","63","2800","CHC@MIL","CHC","MIL","","","",""
"20271-5406","OF","Jayson","Jayson Werth","Werth","10.331915023479056","47","2800","COL@WAS","WAS","COL","DL","Toe","",""
"20271-38252","OF","Stephen","Stephen Piscotty","Piscotty","8.656521562216938","69","2800","ARI@STL","STL","ARI","DL","Groin","",""
"20271-21876","3B","Derek","Derek Dietrich","Dietrich","6.734883862872456","86","2800","CIN@MIA","MIA","CIN","","","",""
"20271-5493","C","Ryan","Ryan Hanigan","Hanigan","6.795833587646484","24","2800","COL@WAS","COL","WAS","","","",""
"20271-21890","SS","Orlando","Orlando Arcia","Arcia","7.967999877929688","100","2800","CHC@MIL","MIL","CHC","","","",""
"20271-13799","1B","Matt","Matt Adams","Adams","8.70574740705819","87","2800","ATL@PHI","ATL","PHI","","","",""
"20271-5617","1B","Adam","Adam Lind","Lind","7.365671641791045","67","2800","COL@WAS","WAS","COL","","","",""
"20271-16949","3B","Cory","Cory Spangenberg","Spangenberg","8.274025656960227","77","2800","PIT@SDP","SDP","PIT","","","",""
"20271-12925","2B","Jason","Jason Kipnis","Kipnis","9.066667036576705","66","2800","CLE@CWS","CLE","CWS","DL","Hamstring","",""
"20271-10977","OF","Austin","Austin Jackson","Jackson","8.097560975609756","41","2800","CLE@CWS","CLE","CWS","","","",""
"20271-13209","C","Manny","Manny Pina","Pina","8.736923452524039","65","2800","CHC@MIL","MIL","CHC","","","",""
"20271-6282","C","Tyler","Tyler Flowers","Flowers","9.160869211390398","69","2700","ATL@PHI","ATL","PHI","","","",""
"20271-5263","OF","Nick","Nick Markakis","Markakis","8.891089108910892","101","2700","ATL@PHI","ATL","PHI","","","",""
"20271-62780","SS","Wilmer","Wilmer Difo","Difo","5.4296875","64","2700","COL@WAS","WAS","COL","","","",""
"20271-79212","C","Andrew","Andrew Knapp","Knapp","7.930434517238451","46","2700","ATL@PHI","PHI","ATL","","","",""
"20271-5489","2B","Brandon","Brandon Phillips","Phillips","9.343955909812843","91","2700","ATL@PHI","ATL","PHI","","","",""
"20271-21875","OF","Max","Max Kepler","Kepler","8.894736842105264","95","2700","MIN@OAK","MIN","OAK","","","",""
"20271-13892","OF","Hernan","Hernan Perez","Perez","8.007368549547698","95","2700","CHC@MIL","MIL","CHC","","","",""
"20271-5842","OF","Gregor","Gregor Blanco","Blanco","7.771929824561403","57","2700","ARI@STL","ARI","STL","","","",""
"20271-5084","C","Chris","Chris Iannetta","Iannetta","8.770833333333334","48","2700","ARI@STL","ARI","STL","","","",""
"20271-21582","SS","Cristhian","Cristhian Adames","Adames","0.5166666507720947","12","2600","COL@WAS","COL","WAS","","","",""
"20271-5280","SS","Erick","Erick Aybar","Aybar","6.4523809523809526","84","2600","PIT@SDP","SDP","PIT","DL","Foot","",""
"20271-5310","OF","Rajai","Rajai Davis","Davis","7.304819130035768","83","2600","MIN@OAK","OAK","MIN","","","",""
"20271-13575","OF","Jose","Jose Pirela","Pirela","10.407143002464657","42","2600","PIT@SDP","SDP","PIT","","","",""
"20271-5399","3B","Martin","Martin Prado","Prado","6.800000164959882","37","2600","CIN@MIA","MIA","CIN","DL","Knee","",""
"20271-5463","OF","Brandon","Brandon Moss","Moss","7.712857491629464","70","2600","KAN@BOS","KAN","BOS","","","",""
"20271-13710","3B","Yangervis","Yangervis Solarte","Solarte","9.360563036421654","71","2600","PIT@SDP","SDP","PIT","DL","Oblique","",""
"20271-5591","OF","Howie","Howie Kendrick","Kendrick","9.97948749248798","39","2600","COL@WAS","WAS","COL","DTD","Hand","",""
"20271-13794","OF","Delino","Delino DeShields","DeShields","7.820270435230152","74","2600","BAL@TEX","TEX","BAL","","","",""
"20271-16981","C","Yan","Yan Gomes","Gomes","7.3521737361299815","69","2600","CLE@CWS","CLE","CWS","","","",""
"20271-21088","OF","Jabari","Jabari Blash","Blash","7.741379310344827","29","2600","PIT@SDP","SDP","PIT","","","",""
"20271-42645","C","Cameron","Cameron Rupp","Rupp","8.825861963732489","58","2600","ATL@PHI","PHI","ATL","","","",""
"20271-5884","C","Francisco","Francisco Cervelli","Cervelli","8.042857142857143","70","2600","PIT@SDP","PIT","SDP","","","",""
"20271-6029","2B","Jed","Jed Lowrie","Lowrie","9.16326530612245","98","2600","MIN@OAK","OAK","MIN","","","",""
"20271-52153","OF","David","David Dahl","Dahl","9.942857530381945","63","2600","COL@WAS","COL","WAS","","","",""
"20271-52157","C","Tom","Tom Murphy","Murphy","2.3375000953674316","8","2600","COL@WAS","COL","WAS","","","",""
"20271-80847","OF","Mike","Mike Tauchman","Tauchman","2.642857142857143","7","2600","COL@WAS","COL","WAS","","","",""
"20271-5077","OF","Dexter","Dexter Fowler","Fowler","9.964197229456019","81","2600","ARI@STL","STL","ARI","DL","Wrist","",""
"20271-68585","3B","Rafael","Rafael Devers","Devers","13.366666158040365","3","2600","KAN@BOS","BOS","KAN","","","",""
"20271-12311","OF","Daniel","Daniel Nava","Nava","5.955384709284856","65","2500","ATL@PHI","PHI","ATL","DL","Hamstring","",""
"20271-11349","SS","Ruben","Ruben Tejada","Tejada","5.149999830457899","36","2500","BAL@TEX","BAL","TEX","","","",""
"20271-13473","C","Caleb","Caleb Joseph","Joseph","6.484482863853717","58","2500","BAL@TEX","BAL","TEX","","","",""
"20271-5282","C","Jeff","Jeff Mathis","Mathis","5.458333333333333","48","2500","ARI@STL","ARI","STL","","","",""
"20271-12462","1B","Mitch","Mitch Moreland","Moreland","8.753683953536184","95","2500","KAN@BOS","BOS","KAN","","","",""
"20271-39086","OF","Byron","Byron Buxton","Buxton","6.773809523809524","84","2500","MIN@OAK","MIN","OAK","DL","Head","",""
"20271-13501","SS","Chris","Chris Owings","Owings","9.538541793823242","96","2500","ARI@STL","ARI","STL","","","",""
"20271-5311","C","Kurt","Kurt Suzuki","Suzuki","9.993617281000665","47","2500","ATL@PHI","ATL","PHI","","","",""
"20271-38088","3B","Adonis","Adonis Garcia","Garcia","8.431578786749588","38","2500","ATL@PHI","ATL","PHI","DL","Finger","",""
"20271-38127","C","Tony","Tony Wolters","Wolters","6.338461538461538","65","2500","COL@WAS","COL","WAS","","","",""
"20271-38136","SS","Addison","Addison Russell","Russell","8.026881720430108","93","2500","CHC@MIL","CHC","MIL","","","",""
"20271-5393","OF","Melky","Melky Cabrera","Cabrera","9.769071913257088","97","2500","CLE@CWS","CWS","CLE","","","",""
"20271-16948","2B","Kolten","Kolten Wong","Wong","8.246773996660787","62","2500","ARI@STL","STL","ARI","","","",""
"20271-52885","C","Dustin","Dustin Garneau","Garneau","5.636363636363637","22","2500","COL@WAS","COL","WAS","","","",""
"20271-12985","OF","Avisail","Avisail Garcia","Garcia","10.502272865988992","88","2500","CLE@CWS","CWS","CLE","DL","Thumb","",""
"20271-38599","OF","Lewis","Lewis Brinson","Brinson","4.700000089757583","17","2500","CHC@MIL","MIL","CHC","","","",""
"20271-17105","C","Sandy","Sandy Leon","Leon","7.346551829370959","58","2500","KAN@BOS","BOS","KAN","","","",""
"20271-68544","3B","Matt","Matt Chapman","Chapman","8.06","25","2500","MIN@OAK","OAK","MIN","","","",""
"20271-12237","C","Jonathan","Jonathan Lucroy","Lucroy","7.117105584395559","76","2500","BAL@TEX","TEX","BAL","","","",""
"20271-79847","OF","Jose","Jose Osuna","Osuna","5.933333244876585","69","2500","PIT@SDP","PIT","SDP","","","",""
"20271-5135","OF","Alex","Alex Gordon","Gordon","6.903296837439904","91","2400","KAN@BOS","KAN","BOS","","","",""
"20271-13378","OF","Leury","Leury Garcia","Garcia","8.814285823277064","56","2400","CLE@CWS","CWS","CLE","DL","Finger","",""
"20271-71874","C","Bruce","Bruce Maxwell","Maxwell","5.937142944335937","35","2400","MIN@OAK","OAK","MIN","","","",""
"20271-12593","2B","Eric","Eric Sogard","Sogard","8.9375","48","2400","CHC@MIL","MIL","CHC","","","",""
"20271-5445","SS","Alcides","Alcides Escobar","Escobar","6.603960396039604","101","2400","KAN@BOS","KAN","BOS","","","",""
"20271-38276","OF","Albert","Albert Almora Jr.","Almora Jr.","5.417073319597942","82","2400","CHC@MIL","CHC","MIL","","","",""
"20271-12965","3B","Matt","Matt Davidson","Davidson","8.964285714285714","84","2400","CLE@CWS","CWS","CLE","","","",""
"20271-12988","C","Robinson","Robinson Chirinos","Chirinos","9.804444715711806","45","2400","BAL@TEX","TEX","BAL","","","",""
"20271-71466","3B","Ryon","Ryon Healy","Healy","9.093814181298324","97","2400","MIN@OAK","OAK","MIN","","","",""
"20271-17198","2B","Tommy","Tommy La Stella","La Stella","4.623684130216899","38","2400","CHC@MIL","CHC","MIL","","","",""
"20271-68550","2B","Carlos","Carlos Asuaje","Asuaje","7.2838710661857355","31","2400","PIT@SDP","SDP","PIT","","","",""
"20271-80838","1B","Luke","Luke Voit","Voit","6.574074074074074","27","2400","ARI@STL","STL","ARI","","","",""
"20271-5121","OF","Ryan","Ryan Raburn","Raburn","5.575999755859375","25","2300","COL@WAS","WAS","COL","DL","Back","",""
"20271-38955","OF","Joey","Joey Rickard","Rickard","4.890789634303043","76","2300","BAL@TEX","BAL","TEX","","","",""
"20271-11311","C","Drew","Drew Butera","Butera","4.402439024390244","41","2300","KAN@BOS","KAN","BOS","","","",""
"20271-13390","SS","Miguel","Miguel Rojas","Rojas","6.564516129032258","31","2300","CIN@MIA","MIA","CIN","","","",""
"20271-6230","OF","Chris","Chris Young","Young","6.793548583984375","62","2300","KAN@BOS","BOS","KAN","","","",""
"20271-21612","SS","Nick","Nick Ahmed","Ahmed","7.760377128169222","53","2300","ARI@STL","ARI","STL","DL","Hand","",""
"20271-5265","C","Matt","Matt Wieters","Wieters","7.786075640328323","79","2300","COL@WAS","WAS","COL","","","",""
"20271-13516","C","Stephen","Stephen Vogt","Vogt","6.634848392370976","66","2300","CHC@MIL","MIL","CHC","DL","Knee","",""
"20271-53476","OF","Scott","Scott Schebler","Schebler","9.43939393939394","99","2300","CIN@MIA","CIN","MIA","","","",""
"20271-5373","OF","Ichiro","Ichiro Suzuki","Suzuki","2.7790697674418605","86","2300","CIN@MIA","MIA","CIN","","","",""
"20271-60672","SS","Tim","Tim Anderson","Anderson","7.42247163579705","89","2300","CLE@CWS","CWS","CLE","","","",""
"20271-5471","SS","Stephen","Stephen Drew","Drew","4.658695718516475","46","2300","COL@WAS","WAS","COL","","","",""
"20271-21874","SS","Jorge","Jorge Polanco","Polanco","7.364102877103365","78","2300","MIN@OAK","MIN","OAK","","","",""
"20271-13685","3B","Brock","Brock Holt","Holt","4.4555553860134545","18","2300","KAN@BOS","BOS","KAN","","","",""
"20271-13687","SS","Jordy","Jordy Mercer","Mercer","8.347958934550382","98","2300","PIT@SDP","PIT","SDP","","","",""
"20271-79248","OF","Magneuris","Magneuris Sierra","Sierra","9.807692307692308","13","2300","ARI@STL","STL","ARI","","","",""
"20271-13756","OF","Rey","Rey Fuentes","Fuentes","4.902439024390244","41","2300","ARI@STL","ARI","STL","DL","Thumb","",""
"20271-23107","OF","Jorge","Jorge Soler","Soler","5.220689444706358","29","2300","KAN@BOS","KAN","BOS","","","",""
"20271-12989","OF","Brandon","Brandon Guyer","Guyer","4.770000076293945","40","2300","CLE@CWS","CLE","CWS","","","",""
"20271-14019","OF","Abraham","Abraham Almonte","Almonte","6.740909229625355","44","2300","CLE@CWS","CLE","CWS","","","",""
"20271-54049","SS","Aledmys","Aledmys Diaz","Diaz","7.788732394366197","71","2300","ARI@STL","STL","ARI","DTD","Hand","",""
"20271-5972","SS","J.J.","J.J. Hardy","Hardy","5.895312309265137","64","2300","BAL@TEX","BAL","TEX","DL","Wrist","",""
"20271-11096","OF","Chris","Chris Heisey","Heisey","3.107894696687397","38","2300","COL@WAS","WAS","COL","DL","Groin","",""
"20271-68496","1B","Sam","Sam Travis","Travis","6.305555555555555","18","2300","KAN@BOS","BOS","KAN","","","",""
"20271-68533","OF","Brett","Brett Phillips","Phillips","5.7866668701171875","15","2300","CHC@MIL","MIL","CHC","","","",""
"20271-6140","OF","Sean","Sean Rodriguez","Rodriguez","8.65","10","2300","ATL@PHI","ATL","PHI","","","",""
"20271-79894","SS","Allen","Allen Cordoba","Cordoba","4.261249923706055","80","2200","PIT@SDP","SDP","PIT","","","",""
"20271-79896","C","Luis","Luis Torrens","Torrens","3.2372092313544694","43","2200","PIT@SDP","SDP","PIT","","","",""
"20271-54307","C","Elias","Elias Diaz","Diaz","6.293333435058594","30","2200","PIT@SDP","PIT","SDP","","","",""
"20271-11313","1B","John","John Jaso","Jaso","5.542857215518043","84","2200","PIT@SDP","PIT","SDP","","","",""
"20271-21573","2B","Jace","Jace Peterson","Peterson","4.14","50","2200","ATL@PHI","ATL","PHI","","","",""
"20271-21578","3B","Josh","Josh Rutledge","Rutledge","5.04054054054054","37","2200","KAN@BOS","BOS","KAN","DL","Hip","",""
"20271-61553","2B","Yoan","Yoan Moncada","Moncada","8.733333163791233","9","2200","CLE@CWS","CWS","CLE","","","",""
"20271-38004","C","Austin","Austin Hedges","Hedges","7.5171051025390625","76","2200","PIT@SDP","SDP","PIT","DL","Concussion","",""
"20271-73875","OF","Jose","Jose Martinez","Martinez","6.567856924874442","56","2200","ARI@STL","STL","ARI","","","",""
"20271-39090","2B","Erik","Erik Gonzalez","Gonzalez","4.741176380830653","34","2200","CLE@CWS","CLE","CWS","","","",""
"20271-39125","C","Tomas","Tomas Telis","Telis","3.4888888465033636","9","2200","CIN@MIA","MIA","CIN","","","",""
"20271-38112","3B","Giovanny","Giovanny Urshela","Urshela","5","13","2200","CLE@CWS","CLE","CWS","","","",""
"20271-12564","C","Chris","Chris Stewart","Stewart","3.732142857142857","28","2200","PIT@SDP","PIT","SDP","","","",""
"20271-13593","OF","Keon","Keon Broxton","Broxton","9.33478247601053","92","2200","CHC@MIL","MIL","CHC","","","",""
"20271-21853","SS","Ketel","Ketel Marte","Marte","6.24347852623981","23","2200","ARI@STL","ARI","STL","","","",""
"20271-79249","OF","Harrison","Harrison Bader","Bader","7.550000190734863","4","2200","ARI@STL","STL","ARI","","","",""
"20271-38293","OF","Tyler","Tyler Naquin","Naquin","3.4000000423855252","9","2200","CLE@CWS","CLE","CWS","","","",""
"20271-38300","OF","Billy","Billy Burns","Burns","0.8857142584664481","7","2200","KAN@BOS","KAN","BOS","","","",""
"20271-13731","3B","Ryan","Ryan Flaherty","Flaherty","4.561538402850811","13","2200","BAL@TEX","BAL","TEX","DL","Shoulder","",""
"20271-13805","OF","Jeremy","Jeremy Hazelbaker","Hazelbaker","4.2363637288411455","33","2200","ARI@STL","ARI","STL","","","",""
"20271-80457","OF","Adam","Adam Engel","Engel","7.402631257709704","38","2200","CLE@CWS","CWS","CLE","","","",""
"20271-72264","OF","Max","Max Moroff","Moroff","3.575861963732489","29","2200","PIT@SDP","PIT","SDP","","","",""
"20271-21165","C","Roberto","Roberto Perez","Perez","5.970731781750191","41","2200","CLE@CWS","CLE","CWS","","","",""
"20271-80562","SS","Ramon","Ramon Torres","Torres","5.554999923706054","20","2200","KAN@BOS","KAN","BOS","","","",""
"20271-80565","OF","Jaycob","Jaycob Brugman","Brugman","6.034210606625206","38","2200","MIN@OAK","OAK","MIN","","","",""
"20271-13013","SS","Michael","Michael Martinez","Martinez","1.5142857687813895","28","2200","CLE@CWS","CLE","CWS","","","",""
"20271-5927","C","A.J.","A.J. Ellis","Ellis","5.833333333333333","27","2200","CIN@MIA","MIA","CIN","","","",""
"20271-6025","C","Jose","Jose Lobaton","Lobaton","5.916666666666667","30","2200","COL@WAS","WAS","COL","","","",""
"20271-13238","C","Josh","Josh Phegley","Phegley","4.593616891414561","47","2200","MIN@OAK","OAK","MIN","DL","Oblique","",""
"20271-68538","SS","Franklin","Franklin Barreto","Barreto","9.563636086203836","11","2200","MIN@OAK","OAK","MIN","","","",""
"20271-52175","OF","Matt","Matt Olson","Olson","8.149999830457899","18","2200","MIN@OAK","OAK","MIN","","","",""
"20271-68586","SS","Dansby","Dansby Swanson","Swanson","6.923158023231908","95","2200","ATL@PHI","ATL","PHI","","","",""
"20271-70636","2B","Ryan","Ryan Schimpf","Schimpf","8.760377128169221","53","2200","PIT@SDP","SDP","PIT","","","",""
"20271-21589","OF","Willy","Willy Garcia","Garcia","6.13783800279772","37","2100","CLE@CWS","CWS","CLE","","","",""
"20271-38016","1B","Jesus","Jesus Aguilar","Aguilar","6.11847852623981","92","2100","CHC@MIL","MIL","CHC","","","",""
"20271-13535","3B","Ehire","Ehire Adrianza","Adrianza","6.486111111111111","36","2100","MIN@OAK","MIN","OAK","","","",""
"20271-21797","SS","Jose","Jose Peraza","Peraza","6.8783506413096","97","2100","CIN@MIA","CIN","MIA","","","",""
"20271-13615","C","Francisco","Francisco Pena","Pena","9.919999694824218","5","2100","BAL@TEX","BAL","TEX","","","",""
"20271-13862","OF","Daniel","Daniel Robertson","Robertson","4.853125095367432","32","2100","CLE@CWS","CLE","CWS","","","",""
"20271-12923","C","Devin","Devin Mesoraco","Mesoraco","6.697959432796556","49","2100","CIN@MIA","CIN","MIA","","","",""
"20271-21172","2B","Brandon","Brandon Drury","Drury","8.205555555555556","90","2100","ARI@STL","ARI","STL","","","",""
"20271-38592","3B","Cheslor","Cheslor Cuthbert","Cuthbert","3.9939394864169033","33","2100","KAN@BOS","KAN","BOS","DL","Wrist","",""
"20271-13174","C","Hector","Hector Sanchez","Sanchez","5.742499923706054","40","2100","PIT@SDP","SDP","PIT","","","",""
"20271-52149","2B","Micah","Micah Johnson","Johnson","0","1","2100","ATL@PHI","ATL","PHI","","","",""
"20271-52161","3B","Rio","Rio Ruiz","Ruiz","5.6548388081212195","31","2100","ATL@PHI","ATL","PHI","","","",""
"20271-52164","2B","Raul","Raul Mondesi","Mondesi","5.320000203450521","15","2100","KAN@BOS","KAN","BOS","DTD","Back","",""
"20271-38872","OF","Jesse","Jesse Winker","Winker","5.600000169542101","9","2100","CIN@MIA","CIN","MIA","","","",""
"20271-79851","2B","Drew","Drew Robinson","Robinson","9.644444783528646","9","2100","BAL@TEX","TEX","BAL","","","",""
"20271-13304","C","Tucker","Tucker Barnhart","Barnhart","5.991780738308005","73","2100","CIN@MIA","CIN","MIA","","","",""
