"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Probable Pitcher","Batting Order"
"20238-5607","3B","Evan","Evan Longoria","Longoria","10.475757329150884","99","3300","TAM@NYY","TAM","NYY","","","",""
"20238-5221","2B","Asdrubal","Asdrubal Cabrera","Cabrera","9.234210365696958","76","3200","NYM@SDP","NYM","SDP","","","",""
"20238-12516","1B","Lucas","Lucas Duda","Duda","9.926666666666666","75","3200","NYM@SDP","NYM","SDP","","","",""
"20238-11129","OF","Jason","Jason Heyward","Heyward","8.898591377365758","71","3200","CHC@CWS","CHC","CWS","","","",""
"20238-38842","OF","Mallex","Mallex Smith","Smith","9.729786974318484","47","3200","TAM@NYY","TAM","NYY","","","",""
"20238-13286","2B","Scooter","Scooter Gennett","Gennett","10.155294261259192","85","3200","CIN@MIA","CIN","MIA","","","",""
"20238-5608","OF","Ben","Ben Zobrist","Zobrist","8.516666836208767","72","3200","CHC@CWS","CHC","CWS","","","",""
"20238-60426","OF","Yasmany","Yasmany Tomas","Tomas","9.421276336020611","47","3100","ARI@STL","ARI","STL","DL","Groin","",""
"20238-13841","SS","Didi","Didi Gregorius","Gregorius","10.849999678762336","76","3100","TAM@NYY","NYY","TAM","","","",""
"20238-80462","SS","Paul","Paul DeJong","DeJong","10.638775261080994","49","3100","ARI@STL","STL","ARI","","","",""
"20238-13909","OF","Randal","Randal Grichuk","Grichuk","9.914925190939831","67","3100","ARI@STL","STL","ARI","","","",""
"20238-12931","1B","Wil","Wil Myers","Myers","10.860204579878827","98","3100","NYM@SDP","SDP","NYM","","","",""
"20238-6130","SS","Jose","Jose Reyes","Reyes","8.72499974568685","96","3100","NYM@SDP","NYM","SDP","","","",""
"20238-5181","C","Yadier","Yadier Molina","Molina","8.883720930232558","86","3000","ARI@STL","STL","ARI","","","",""
"20238-12863","3B","Todd","Todd Frazier","Frazier","9.969318043101918","88","3000","TAM@NYY","NYY","TAM","","","",""
"20238-13894","OF","Aaron","Aaron Hicks","Hicks","12.041666666666666","60","3000","TAM@NYY","NYY","TAM","DL","Oblique","",""
"20238-6276","2B","Neil","Neil Walker","Walker","10.441666666666666","60","3000","NYM@SDP","NYM","SDP","DL","Hamstring","",""
"20238-13900","3B","Jedd","Jedd Gyorko","Gyorko","9.858241489955358","91","2900","ARI@STL","STL","ARI","","","",""
"20238-21633","3B","Eugenio","Eugenio Suarez","Suarez","10.059596206202652","99","2900","CIN@MIA","CIN","MIA","","","",""
"20238-12985","OF","Avisail","Avisail Garcia","Garcia","10.502272865988992","88","2900","CHC@CWS","CWS","CHC","DL","Thumb","",""
"20238-17139","C","J.T.","J.T. Realmuto","Realmuto","10.319047473725819","84","2900","CIN@MIA","MIA","CIN","","","",""
"20238-17167","2B","Brad","Brad Miller","Miller","8.596491228070175","57","2900","TAM@NYY","TAM","NYY","","","",""
"20238-12660","2B","Daniel","Daniel Descalso","Descalso","7.321250152587891","80","2900","ARI@STL","ARI","STL","","","",""
"20238-16949","3B","Cory","Cory Spangenberg","Spangenberg","8","75","2800","NYM@SDP","SDP","NYM","","","",""
"20238-5178","OF","Matt","Matt Holliday","Holliday","10.27249984741211","80","2800","TAM@NYY","NYY","TAM","","","",""
"20238-54401","OF","Manuel","Manuel Margot","Margot","8.686764885397519","68","2800","NYM@SDP","SDP","NYM","","","",""
"20238-13961","OF","Kevin","Kevin Kiermaier","Kiermaier","9.451612903225806","62","2800","TAM@NYY","TAM","NYY","DL","Hip","",""
"20238-38074","OF","Corey","Corey Dickerson","Dickerson","11.073958079020182","96","2800","TAM@NYY","TAM","NYY","","","",""
"20238-60631","OF","Kyle","Kyle Schwarber","Schwarber","8.767088298556171","79","2800","CHC@CWS","CHC","CWS","","","",""
"20238-5393","OF","Melky","Melky Cabrera","Cabrera","9.91157869037829","95","2800","CHC@CWS","CWS","CHC","","","",""
"20238-13099","C","Travis","Travis d'Arnaud","d'Arnaud","7.832812309265137","64","2800","NYM@SDP","NYM","SDP","","","",""
"20238-38252","OF","Stephen","Stephen Piscotty","Piscotty","8.656521562216938","69","2800","ARI@STL","STL","ARI","DL","Groin","",""
"20238-21885","2B","Javier","Javier Baez","Baez","7.98988736613413","89","2800","CHC@CWS","CHC","CWS","","","",""
"20238-5084","C","Chris","Chris Iannetta","Iannetta","8.893617021276595","47","2800","ARI@STL","ARI","STL","","","",""
"20238-5188","OF","Jacoby","Jacoby Ellsbury","Ellsbury","8.638983257746291","59","2700","TAM@NYY","NYY","TAM","","","",""
"20238-80457","OF","Adam","Adam Engel","Engel","7.641666836208767","36","2700","CHC@CWS","CWS","CHC","","","",""
"20238-12965","3B","Matt","Matt Davidson","Davidson","8.875609607231326","82","2700","CHC@CWS","CWS","CHC","","","",""
"20238-79092","OF","Ian","Ian Happ","Happ","10.273016066778274","63","2700","CHC@CWS","CHC","CWS","","","",""
"20238-60672","SS","Tim","Tim Anderson","Anderson","7.593103167654454","87","2700","CHC@CWS","CWS","CHC","","","",""
"20238-13638","3B","Wilmer","Wilmer Flores","Flores","7.57948733598758","78","2700","NYM@SDP","NYM","SDP","","","",""
"20238-12168","2B","Starlin","Starlin Castro","Castro","10.555696511570412","79","2700","TAM@NYY","NYY","TAM","DL","Hamstring","",""
"20238-13710","3B","Yangervis","Yangervis Solarte","Solarte","9.360563036421654","71","2700","NYM@SDP","SDP","NYM","DL","Oblique","",""
"20238-5033","1B","Chase","Chase Headley","Headley","8.81098887684581","91","2700","TAM@NYY","NYY","TAM","","","",""
"20238-11326","SS","Tim","Tim Beckham","Beckham","8.532530267554593","83","2600","TAM@NYY","TAM","NYY","","","",""
"20238-21088","OF","Jabari","Jabari Blash","Blash","7.744444670500578","27","2600","NYM@SDP","SDP","NYM","","","",""
"20238-5280","SS","Erick","Erick Aybar","Aybar","6.4523809523809526","84","2600","NYM@SDP","SDP","NYM","DL","Foot","",""
"20238-13501","SS","Chris","Chris Owings","Owings","9.67765970433012","94","2600","ARI@STL","ARI","STL","","","",""
"20238-11989","OF","Jon","Jon Jay","Jay","5.9722893036991715","83","2600","CHC@CWS","CHC","CWS","","","",""
"20238-38136","SS","Addison","Addison Russell","Russell","8.17032967032967","91","2600","CHC@CWS","CHC","CWS","","","",""
"20238-13575","OF","Jose","Jose Pirela","Pirela","10.436585216987424","41","2600","NYM@SDP","SDP","NYM","","","",""
"20238-5399","3B","Martin","Martin Prado","Prado","6.800000164959882","37","2600","CIN@MIA","MIA","CIN","DL","Knee","",""
"20238-13378","OF","Leury","Leury Garcia","Garcia","8.814285823277064","56","2500","CHC@CWS","CWS","CHC","DL","Finger","",""
"20238-13917","OF","Juan","Juan Lagares","Lagares","4.880850933967753","47","2500","NYM@SDP","NYM","SDP","DL","Thumb","",""
"20238-13451","2B","Ronald","Ronald Torreyes","Torreyes","6.0696970621744795","66","2500","TAM@NYY","NYY","TAM","","","",""
"20238-5842","OF","Gregor","Gregor Blanco","Blanco","7.771929824561403","57","2500","ARI@STL","ARI","STL","","","",""
"20238-53476","OF","Scott","Scott Schebler","Schebler","9.44123698755638","97","2500","CIN@MIA","CIN","MIA","","","",""
"20238-52150","OF","Clint","Clint Frazier","Frazier","10.783333672417534","18","2500","TAM@NYY","NYY","TAM","","","",""
"20238-80838","1B","Luke","Luke Voit","Voit","6.98","25","2500","ARI@STL","STL","ARI","","","",""
"20238-5077","OF","Dexter","Dexter Fowler","Fowler","9.964197229456019","81","2500","ARI@STL","STL","ARI","DL","Wrist","",""
"20238-5282","C","Jeff","Jeff Mathis","Mathis","5.458333333333333","48","2400","ARI@STL","ARI","STL","","","",""
"20238-13098","C","Rene","Rene Rivera","Rivera","6.714893746883311","47","2400","NYM@SDP","NYM","SDP","","","",""
"20238-17198","2B","Tommy","Tommy La Stella","La Stella","4.623684130216899","38","2400","CHC@CWS","CHC","CWS","","","",""
"20238-12123","C","Wilson","Wilson Ramos","Ramos","7.872222052680121","18","2400","TAM@NYY","TAM","NYY","","","",""
"20238-38276","OF","Albert","Albert Almora Jr.","Almora Jr.","5.3625","80","2400","CHC@CWS","CHC","CWS","","","",""
"20238-13201","C","Jesus","Jesus Sucre","Sucre","6.985714140392485","42","2400","TAM@NYY","TAM","NYY","","","",""
"20238-68550","2B","Carlos","Carlos Asuaje","Asuaje","7.372413898336476","29","2400","NYM@SDP","SDP","NYM","","","",""
"20238-16948","2B","Kolten","Kolten Wong","Wong","8.521666463216146","60","2300","ARI@STL","STL","ARI","","","",""
"20238-13390","SS","Miguel","Miguel Rojas","Rojas","6.49310355350889","29","2300","CIN@MIA","MIA","CIN","DTD","Shoulder","",""
"20238-13394","2B","Tyler","Tyler Saladino","Saladino","6.219444274902344","36","2300","CHC@CWS","CWS","CHC","","","",""
"20238-21612","SS","Nick","Nick Ahmed","Ahmed","7.760377128169222","53","2300","ARI@STL","ARI","STL","DL","Hand","",""
"20238-61553","2B","Yoan","Yoan Moncada","Moncada","8.985714503696986","7","2300","CHC@CWS","CWS","CHC","","","",""
"20238-73875","OF","Jose","Jose Martinez","Martinez","6.687272505326704","55","2300","ARI@STL","STL","ARI","","","",""
"20238-81046","1B","Garrett","Garrett Cooper","Cooper","5.7000002179827005","7","2300","TAM@NYY","NYY","TAM","","","",""
"20238-21161","2B","Yolmer","Yolmer Sanchez","Sanchez","7.448809669131324","84","2300","CHC@CWS","CWS","CHC","","","",""
"20238-13060","SS","Adeiny","Adeiny Hechavarria","Hechavarria","5.330952235630581","42","2300","TAM@NYY","TAM","NYY","","","",""
"20238-54049","SS","Aledmys","Aledmys Diaz","Diaz","7.788732394366197","71","2300","ARI@STL","STL","ARI","DTD","Hand","",""
"20238-21853","SS","Ketel","Ketel Marte","Marte","6.552381243024554","21","2300","ARI@STL","ARI","STL","","","",""
"20238-79248","OF","Magneuris","Magneuris Sierra","Sierra","9.807692307692308","13","2300","ARI@STL","STL","ARI","","","",""
"20238-13756","OF","Rey","Rey Fuentes","Fuentes","4.902439024390244","41","2300","ARI@STL","ARI","STL","DL","Thumb","",""
"20238-5114","OF","Curtis","Curtis Granderson","Granderson","8.68494636781754","93","2300","NYM@SDP","NYM","SDP","","","",""
"20238-38004","C","Austin","Austin Hedges","Hedges","7.5171051025390625","76","2200","NYM@SDP","SDP","NYM","DL","Concussion","",""
"20238-12923","C","Devin","Devin Mesoraco","Mesoraco","6.919149195894282","47","2200","CIN@MIA","CIN","MIA","","","",""
"20238-38033","OF","Cody","Cody Asche","Asche","3.9473684210526314","19","2200","CHC@CWS","CWS","CHC","","","",""
"20238-13009","C","Austin","Austin Romine","Romine","5.687272505326704","55","2200","TAM@NYY","NYY","TAM","","","",""
"20238-39125","C","Tomas","Tomas Telis","Telis","3.924999952316284","8","2200","CIN@MIA","MIA","CIN","","","",""
"20238-17145","SS","Greg","Greg Garcia","Garcia","3.692405217810522","79","2200","ARI@STL","STL","ARI","","","",""
"20238-5927","C","A.J.","A.J. Ellis","Ellis","5.833333333333333","27","2200","CIN@MIA","MIA","CIN","","","",""
"20238-21876","3B","Derek","Derek Dietrich","Dietrich","6.263094947451637","84","2200","CIN@MIA","MIA","CIN","","","",""
"20238-68537","OF","Tyler","Tyler Wade","Wade","5.590909090909091","11","2200","TAM@NYY","NYY","TAM","","","",""
"20238-13805","OF","Jeremy","Jeremy Hazelbaker","Hazelbaker","4.2363637288411455","33","2200","ARI@STL","ARI","STL","","","",""
"20238-70636","2B","Ryan","Ryan Schimpf","Schimpf","8.760377128169221","53","2200","NYM@SDP","SDP","NYM","","","",""
"20238-79896","C","Luis","Luis Torrens","Torrens","3.1666666666666665","42","2100","NYM@SDP","SDP","NYM","","","",""
"20238-13871","OF","Shane","Shane Peterson","Peterson","6.443333435058594","30","2100","TAM@NYY","TAM","NYY","","","",""
"20238-80459","OF","Franchy","Franchy Cordero","Cordero","7.35","30","2100","NYM@SDP","SDP","NYM","","","",""
"20238-70277","C","Kevan","Kevan Smith","Smith","5.273469263193559","49","2100","CHC@CWS","CWS","CHC","","","",""
"20238-21172","2B","Brandon","Brandon Drury","Drury","8.264044943820224","89","2100","ARI@STL","ARI","STL","","","",""
"20238-72928","3B","T.J.","T.J. Rivera","Rivera","6.91643827255458","73","2100","NYM@SDP","NYM","SDP","","","",""
"20238-13174","C","Hector","Hector Sanchez","Sanchez","5.889743511493389","39","2100","NYM@SDP","SDP","NYM","","","",""
"20238-13724","OF","Matt","Matt Szczur","Szczur","4.535616521965967","73","2100","NYM@SDP","SDP","NYM","","","",""
"20238-80848","C","Victor","Victor Caratini","Caratini","3.3900001525878904","10","2100","CHC@CWS","CHC","CWS","","","",""
"20238-38872","OF","Jesse","Jesse Winker","Winker","5.600000169542101","9","2100","CIN@MIA","CIN","MIA","","","",""
"20238-13304","C","Tucker","Tucker Barnhart","Barnhart","6.07605625206316","71","2100","CIN@MIA","CIN","MIA","","","",""
"20238-38411","2B","Alen","Alen Hanson","Hanson","3.737313341738573","67","2000","CHC@CWS","CWS","CHC","","","",""
"20238-71182","3B","Jeimer","Jeimer Candelario","Candelario","5.081818320534446","11","2000","CHC@CWS","CHC","CWS","","","",""
"20238-79894","SS","Allen","Allen Cordoba","Cordoba","4.201265745525118","79","2000","NYM@SDP","SDP","NYM","","","",""
"20238-13359","C","Chris","Chris Herrmann","Herrmann","5.182894656532689","76","2000","ARI@STL","ARI","STL","","","",""
"20238-79918","C","Kyle","Kyle Higashioka","Higashioka","1.3777777353922527","9","2000","TAM@NYY","NYY","TAM","","","",""
"20238-71217","C","Omar","Omar Narvaez","Narvaez","5.226785932268415","56","2000","CHC@CWS","CWS","CHC","","","",""
"20238-6216","OF","Rickie","Rickie Weeks Jr.","Weeks Jr.","5.935135300095017","37","2000","TAM@NYY","TAM","NYY","","","",""
"20238-21589","OF","Willy","Willy Garcia","Garcia","5.868571254185268","35","2000","CHC@CWS","CWS","CHC","","","",""
"20238-73871","C","Carson","Carson Kelly","Kelly","5.400000254313151","3","2000","ARI@STL","STL","ARI","","","",""
"20238-12475","OF","Peter","Peter Bourjos","Bourjos","4.270000203450521","60","2000","TAM@NYY","TAM","NYY","","","",""
"20238-17097","OF","Brandon","Brandon Nimmo","Nimmo","2.8666666666666667","15","2000","NYM@SDP","NYM","SDP","DL","Chest","",""
"20238-38602","OF","Arismendy","Arismendy Alcantara","Alcantara","2.379364982483879","63","2000","CIN@MIA","CIN","MIA","","","",""
"20238-38100","SS","Matt","Matt Reynolds","Reynolds","2.0199999128069197","35","2000","NYM@SDP","NYM","SDP","","","",""
"20238-21212","OF","Mason","Mason Williams","Williams","8.019999694824218","5","2000","TAM@NYY","NYY","TAM","","","",""
"20238-39139","2B","Gavin","Gavin Cecchini","Cecchini","6.240000152587891","5","2000","NYM@SDP","NYM","SDP","","","",""
"20238-5373","OF","Ichiro","Ichiro Suzuki","Suzuki","2.7411764705882353","85","2000","CIN@MIA","MIA","CIN","","","",""
"20238-53007","2B","Daniel","Daniel Robertson","Robertson","6.51379289298222","58","2000","TAM@NYY","TAM","NYY","DL","Neck","",""
"20238-13586","2B","Christian","Christian Colon","Colon","2.2833333015441895","24","2000","CIN@MIA","MIA","CIN","","","",""
"20238-21797","SS","Jose","Jose Peraza","Peraza","6.9284211811266445","95","2000","CIN@MIA","CIN","MIA","","","",""
"20238-21815","OF","Socrates","Socrates Brito","Brito","4.85","40","2000","ARI@STL","ARI","STL","","","",""
"20238-13114","3B","Chase","Chase d'Arnaud","d'Arnaud","3.968571254185268","35","2000","NYM@SDP","SDP","NYM","","","",""
"20238-79176","SS","JT","JT Riddle","Riddle","6.45","70","2000","CIN@MIA","MIA","CIN","DL","Shoulder","",""
"20238-13130","C","Eric","Eric Fryer","Fryer","3.2617647507611442","34","2000","ARI@STL","STL","ARI","","","",""
"20238-38223","OF","Travis","Travis Jankowski","Jankowski","4.847058913286994","17","2000","NYM@SDP","SDP","NYM","DL","Foot","",""
"20238-53593","OF","Patrick","Patrick Kivlehan","Kivlehan","3.74782617541327","69","2000","CIN@MIA","CIN","MIA","","","",""
"20238-79195","3B","Miguel","Miguel Andujar","Andujar","35","1","2000","TAM@NYY","NYY","TAM","","","",""
"20238-13665","SS","Dusty","Dusty Coleman","Coleman","4.75","2","2000","NYM@SDP","SDP","NYM","","","",""
"20238-68509","OF","Mark","Mark Zagunis","Zagunis","3.9285714285714284","7","2000","CHC@CWS","CHC","CWS","","","",""
"20238-52171","C","Kevin","Kevin Plawecki","Plawecki","3.8200000762939452","10","2000","NYM@SDP","NYM","SDP","","","",""
"20238-12236","2B","Trevor","Trevor Plouffe","Plouffe","5.651315789473684","76","2000","TAM@NYY","TAM","NYY","","","",""
"20238-80851","2B","Alex","Alex Mejia","Mejia","3.1399999618530274","10","2000","ARI@STL","STL","ARI","","","",""
"20238-13785","1B","Tyler","Tyler Moore","Moore","4.837499891008649","56","2000","CIN@MIA","MIA","CIN","","","",""
"20238-52187","1B","Ji-Man","Ji-Man Choi","Choi","10.483333587646484","6","2000","TAM@NYY","NYY","TAM","","","",""
"20238-53724","2B","Taylor","Taylor Featherston","Featherston","6.231249809265137","16","2000","TAM@NYY","TAM","NYY","","","",""
"20238-79859","C","Stuart","Stuart Turner","Turner","2.7950000762939453","20","2000","CIN@MIA","CIN","MIA","","","",""
